File name,Title,Book,Date,Genre,Subgenre,Microgenre,Place names,Occurrences,Type,Place names normalised,Latitude,Longitude
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Madrid,7,,Madrid,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Castilla,10,,Castilla,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,España,25,,España,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Luzbeles,1,,Luzbeles,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Isabela,3,,Isabela,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Italia,9,,Italia,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Nápoles,13,,Nápoles,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Europa,1,,Europa,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Tierra,3,,Tierra,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Barcelona,2,,Barcelona,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Troya,2,,Troya,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Mendoza,1,,Mendoza,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Indias,1,,Indias,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Wamba,1,,Wamba,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Grecia,1,,Grecia,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Illescas.,1,,Illescas.,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,León,1,,León,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Octavia,3,,Octavia,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Andalucía,1,,Andalucía,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Belén,1,,Belén,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Casilda,1,,Casilda,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Castilla Rey,1,,Castilla Rey,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Antípodas,1,,Antípodas,,
LOPE_CABALLEROILLESCAS.txt,El caballero de Illescas,Parte XIV,1620,Comedia,Picaresco,,Granada,1,,Granada,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Roma,20,,Roma,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,España,18,,España,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,de,1,,de,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Santángel,1,,Santángel,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Otavia,1,,Otavia,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Santiago,1,,Santiago,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Francia,3,,Francia,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Flandes,3,,Flandes,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Candia,1,,Candia,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Nápoles,5,,Nápoles,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Isabela,12,,Isabela,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Venecia,2,,Venecia,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Alemania,1,,Alemania,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Sidonia,1,,Sidonia,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Constantinopla,1,,Constantinopla,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Ciudad Real,1,,Ciudad Real,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Anamur,1,,Anamur,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Toledo,2,,Toledo,,
LOPE_CABALLEROMILAGRO.txt,El caballero del milagro,Parte XV,1621,Comedia,Picaresco,,Indias,1,,Indias,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Olmedo,9,,Olmedo,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Medina,27,,Medina,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Zaragoza,1,,Zaragoza,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Holanda,1,,Holanda,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Castilla,6,,Castilla,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Valladolid,2,,Valladolid,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Troya,1,,Troya,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Cruz de Mayo,3,,Cruz de Mayo,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Toledo,3,,Toledo,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,La,1,,La,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Coruña,1,,Coruña,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Alcántara,1,,Alcántara,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,España,1,,España,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Indias,1,,Indias,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Roma,2,,Roma,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Grecia,1,,Grecia,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Tarpeya,1,,Tarpeya,,
LOPE_CABALLEROOLMEDO.txt,El caballero de Olmedo,Parte XXIV,1641,Drama,Historial profano,Hechos particulares,Burgos,1,,Burgos,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,España,20,,España,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Sicilia,22,,Sicilia,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Barcelona,19,,Barcelona,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Nápoles,1,,Nápoles,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Francia,8,,Francia,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Castilla,1,,Castilla,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Zaragoza,2,,Zaragoza,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Argel,2,,Argel,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Roma,3,,Roma,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Europa,2,,Europa,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Libia,2,,Libia,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Scitia,1,,Scitia,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Gracia,1,,Gracia,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Israel,2,,Israel,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Levante,1,,Levante,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Pirineos,3,,Pirineos,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Perpiñán,3,,Perpiñán,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Palermo,2,,Palermo,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Milán,1,,Milán,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Hungría,8,,Hungría,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Puycerdán,1,,Puycerdán,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Aragón,1,,Aragón,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Urgel,1,,Urgel,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Cataluña,1,,Cataluña,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Cerdania,1,,Cerdania,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Albania,1,,Albania,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Pirene,1,,Pirene,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Manresa,3,,Manresa,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Monserrate,3,,Monserrate,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Italia,2,,Italia,,
LOPE_CABALLEROSACRAMENTO.txt,El caballero del Sacramento,Parte XV,1621,Drama,Historial religioso,Hagiográfico y leyenda,Grecia,1,,Grecia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Huesca,18,,Huesca,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,montes Pirineos,1,,montes Pirineos,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Aragón,38,,Aragón,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,San Ponce de Tomaras,1,,San Ponce de Tomaras,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,San Ponce,2,,San Ponce,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,España,7,,España,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Zaragoza,18,,Zaragoza,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Castilla,3,,Castilla,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Jerusalén,1,,Jerusalén,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Jaca,2,,Jaca,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Navarra,8,,Navarra,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Tudela,4,,Tudela,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Gascueña,1,,Gascueña,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Sobrarbe,1,,Sobrarbe,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Troya,1,,Troya,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Barcelona,2,,Barcelona,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Tabarca,1,,Tabarca,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Orán,1,,Orán,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Trípol,1,,Trípol,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Biserta,1,,Biserta,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Málaga,1,,Málaga,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Almería,1,,Almería,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Alicante,1,,Alicante,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Cartagena,1,,Cartagena,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Toledo,4,,Toledo,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Oriente,1,,Oriente,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Monte,1,,Monte,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Córdoba,1,,Córdoba,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Galicia,1,,Galicia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Santiago,1,,Santiago,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Daroca,1,,Daroca,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Calatayud,1,,Calatayud,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Tarazona,2,,Tarazona,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Pamplona,2,,Pamplona,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Fraga,4,,Fraga,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Ebro,2,,Ebro,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,África,1,,África,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Gibraltar,1,,Gibraltar,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Grecia,1,,Grecia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Roma,2,,Roma,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Valencia,1,,Valencia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Santa Engracia,1,,Santa Engracia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Puerto,1,,Puerto,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Arga,1,,Arga,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Ponce,1,,Ponce,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Melilla,1,,Melilla,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Tremecén,1,,Tremecén,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Tánger,1,,Tánger,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Tarfe,1,,Tarfe,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Egipto,1,,Egipto,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Caria,1,,Caria,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Babilonia,1,,Babilonia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Etïopia,1,,Etïopia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Polonia,1,,Polonia,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Ingalaterra,1,,Ingalaterra,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,La,1,,La,,
LOPE_CAMPANAARAGON.txt,La campana de Aragón,Parte XVIII,1623,Drama,Historial profano,Hechos públicos,Coruña,1,,Coruña,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Sevilla,14,,Sevilla,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Cartagena,2,,Cartagena,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,España,45,,España,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Roma,4,,Roma,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Toledo,22,,Toledo,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Betis,2,,Betis,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,París,1,,París,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Scitia,1,,Scitia,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Tirreno,1,,Tirreno,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Libio,1,,Libio,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Carpacio,1,,Carpacio,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Zaragoza,5,,Zaragoza,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Austria,3,,Austria,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Wamba,3,,Wamba,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Cádiz,1,,Cádiz,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Pirene,1,,Pirene,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Galia,1,,Galia,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Céltica,1,,Céltica,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Palacio,1,,Palacio,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Israel,3,,Israel,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Leocadia,1,,Leocadia,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Santa Leocadia,1,,Santa Leocadia,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Aragón,1,,Aragón,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Barcelona,1,,Barcelona,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Alcalá,1,,Alcalá,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Talavera,1,,Talavera,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Ávila,1,,Ávila,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Constantinopla,1,,Constantinopla,,
LOPE_CAPELLANVIRGEN.txt,El capellán de la Virgen,Parte XVIII,1623,Drama,Historial religioso,Hagiográfico y leyenda,Moab,1,,Moab,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Sevilla,29,,Sevilla,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Betis,1,,Betis,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Castilla,7,,Castilla,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,España,1,,España,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,África,1,,África,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Troya,1,,Troya,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Grecia,1,,Grecia,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Toledo,1,,Toledo,,
LOPE_CARBONERA.txt,La carbonera,Parte XXII,1635,Drama,Historial profano,Hechos particulares,Talavera,1,,Talavera,,
